Quantifier             Metric             selectedModel                                  nAr*             r             R             Psi             Cd
swipeQuality           psi           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-2-pt1_sensorGrav_bdb.npz           0.1528           1.5           2.9039           4.5488           0.2706
swipeQuality           r           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-pt5-pt1_sensorGrav_bdb.npz           0.1169           1.5           2.8232           4.9133           0.146
swipeQuality           Ar           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-2-pt1_sensorGrav_bdb.npz           0.1528           1.5           2.9039           4.5488           0.2706
swipeQuality           ArCd           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-1pt5-1_sensorGrav_bdb.npz           0.1602           1.5           2.7547           4.8818           0.16
swipeQuality           Ar_psi           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-2-pt1_sensorGrav_bdb.npz           0.1528           1.5           2.9039           4.5488           0.2706
swipeQuality           Cd_psi           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-pt5-1pt5_sensorGrav_bdb.npz           0.1213           1.5           2.836           4.884           0.1027
swipeQuality           euclid           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-2-pt1_sensorGrav_bdb.npz           0.1528           1.5           2.9039           4.5488           0.2706
swipeQuality           corr           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-2-pt1_sensorGrav_bdb.npz           0.1528           1.5           2.9039           4.5488           0.2706
swipeQuality           DCG           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-2-pt1_sensorGrav_bdb.npz           0.1528           1.5           2.9039           4.5488           0.2706
swipeQuality           Kendall           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-pt5-pt1_sensorGrav_bdb.npz           0.1169           1.5           2.8232           4.9133           0.146
swipeQuality           ERR           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-1pt5-1_sensorGrav_bdb.npz           0.1162           1.5           2.8696           5.1146           0.1022
swipeQuality           U           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-2-pt1_sensorGrav_bdb.npz           0.1528           1.5           2.9039           4.5488           0.2706
swipeQuality           GRE           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-pt5-pt1_sensorGrav_bdb.npz           0.1169           1.5           2.8232           4.9133           0.146
swipeQuality           infAp           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-pt5-pt1_sensorGrav_bdb.npz           0.1169           1.5           2.8232           4.9133           0.146
swipeQuality           NegRel           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-1-1_sensorGrav_bdb.npz           0.1053           1.5           2.5215           5.4892           0.1262
swipeQuality           RPP           ./Embeddings/bdb/idf_vanilla_bdLSTM_1-pt5-pt5_sensorGrav_bdb.npz           0.152           1.5           2.5111           5.2587           0.1556
swipeQuality           relEnt           ./Embeddings/bdb/idf_vanilla_lgtranet_k3-5_1-1pt5-1_sensorGrav_bdb.npz           0.1162           1.5           2.8696           5.1146           0.1022
