Quantifier             Metric             selectedModel                                  nAr*             r             R             Psi             Cd
genCapacity           ERR           ./Embeddings/ntu/ms_skateformer_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6853           0.0           3.8575           2.9411           0.1831
genCapacity           U           ./Embeddings/ntu/ms_skateformer_1-2-1-multiStepmin3_ntu120.npz           0.4358           0.5           4.0025           2.8655           0.2015
genCapacity           GRE           ./Embeddings/ntu/ms_skateformer_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6853           0.0           3.8575           2.9411           0.1831
genCapacity           infAp           ./Embeddings/ntu/ms_skateformer_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6853           0.0           3.8575           2.9411           0.1831
genCapacity           NegRel           ./Embeddings/ntu/ms_hcn_1-pt5-1pt5-multiStepmin3_ntu120.npz           0.05           2.0           1.2328           2.3731           0.0918
genCapacity           RPP           ./Embeddings/ntu/ms_skateformer_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6853           0.0           3.8575           2.9411           0.1831
genCapacity           relEnt           ./Embeddings/ntu/ms_skateformer_1-pt5-pt5-multiStepmin3_ntu120.npz           0.468           1.0           3.7989           3.1092           0.1384
swipeQuality           Ar*           ./Embeddings/ntu/ms_hcn_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6372           0.5           4.0045           1.6506           0.1037
swipeQuality           R           ./Embeddings/ntu/ms_hcn_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6372           0.5           4.0045           1.6506           0.1037
swipeQuality           psi           ./Embeddings/ntu/ms_hcn_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6372           0.5           4.0045           1.6506           0.1037
swipeQuality           r           ./Embeddings/ntu/ms_hcn_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6372           0.5           4.0045           1.6506           0.1037
swipeQuality           Ar           ./Embeddings/ntu/ms_hcn_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6372           0.5           4.0045           1.6506           0.1037
swipeQuality           ArCd           ./Embeddings/ntu/ms_hcn_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6372           0.5           4.0045           1.6506           0.1037
swipeQuality           Ar_psi           ./Embeddings/ntu/ms_hcn_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6372           0.5           4.0045           1.6506           0.1037
swipeQuality           Cd_psi           ./Embeddings/ntu/ms_hcn_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6372           0.5           4.0045           1.6506           0.1037
swipeQuality           euclid           ./Embeddings/ntu/ms_hcn_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6372           0.5           4.0045           1.6506           0.1037
swipeQuality           corr           ./Embeddings/ntu/ms_hcn_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6372           0.5           4.0045           1.6506           0.1037
swipeQuality           DCG           ./Embeddings/ntu/ms_hcn_1-pt5-pt5-multiStepmin3_ntu120.npz           0.5148           1.0           3.764           3.1801           0.0773
swipeQuality           Kendall           ./Embeddings/ntu/ms_hcn_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6372           0.5           4.0045           1.6506           0.1037
swipeQuality           ERR           ./Embeddings/ntu/ms_hcn_1-pt5-pt5-multiStepmin3_ntu120.npz           0.5148           1.0           3.764           3.1801           0.0773
swipeQuality           U           ./Embeddings/ntu/ms_hcn_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6372           0.5           4.0045           1.6506           0.1037
swipeQuality           GRE           ./Embeddings/ntu/ms_hcn_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6372           0.5           4.0045           1.6506           0.1037
swipeQuality           infAp           ./Embeddings/ntu/ms_hcn_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6372           0.5           4.0045           1.6506           0.1037
swipeQuality           NegRel           ./Embeddings/ntu/ms_hcn_1-pt5-pt5-multiStepmin3_ntu120.npz           0.5148           1.0           3.764           3.1801           0.0773
swipeQuality           RPP           ./Embeddings/ntu/ms_hcn_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6372           0.5           4.0045           1.6506           0.1037
swipeQuality           relEnt           ./Embeddings/ntu/ms_hcn_1-pt5-pt01-multiStepmin3_ntu120.npz           0.6372           0.5           4.0045           1.6506           0.1037
